Age,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure
26,Married,Diploma,1,Urban,1,Private,0,4,89090,0.0,1,5245047,46524,52.22,417464.0,154731.0,483760.0,47.04,4,2,610.0,0,1,Yes,Personal,455839,5,11.79,No,,,5700886
29,Single,Graduate,0,Urban,1,Private,1,7,61997,0.0,0,0,0,0.0,456697.0,374300.0,358519.0,36.1,1,1,693.0,0,0,Yes,Home,2871017,20,10.83,Yes,3982265.0,72.1,2871017
51,Married,Graduate,1,Urban,1,Private,4,13,91999,0.0,0,0,0,0.0,754249.0,0.0,402303.0,33.09,5,1,695.0,0,0,No,Medical,828891,3,11.61,No,,,828891
50,Married,No Formal,0,Urban,1,Unemployed,11,24,55222,99007.0,1,2434090,29836,54.03,642206.0,136157.0,269128.0,63.74,1,1,546.0,0,2,No,Vehicle,435975,3,16.63,Yes,654236.0,66.64,2870065
33,Single,Graduate,0,Urban,1,Self-Employed,1,6,122764,31440.0,1,2733891,32914,26.81,1375697.0,1143655.0,1613621.0,42.08,2,2,671.0,0,0,Yes,Business,4296807,5,10.65,No,,,7030698
37,Married,Graduate,0,Rural,4,Government,8,12,96336,0.0,1,4602559,62944,65.34,947802.0,0.0,1100980.0,22.8,2,1,428.0,1,3,Yes,Medical,332696,5,15.42,Yes,462088.0,72.0,4935255
30,Single,High School,0,Urban,1,Private,7,8,78157,0.0,0,0,0,0.0,1591675.0,0.0,677068.0,11.07,1,1,663.0,0,0,Yes,Home,5736405,25,10.86,Yes,9601596.0,59.74,5736405
34,Single,No Formal,0,Urban,1,Skilled Labor,8,10,38603,23621.0,2,602756,5989,15.51,314100.0,0.0,158432.0,81.93,4,1,625.0,0,1,No,Vehicle,185101,5,12.08,Yes,315539.0,58.66,787857
24,Single,Graduate,0,Urban,1,Self-Employed,1,2,68097,0.0,0,0,0,0.0,658040.0,0.0,566819.0,9.66,1,3,670.0,0,0,Yes,Business,2309206,10,11.44,No,,,2309206
32,Single,Post Graduate,0,Urban,1,Private,2,8,71527,0.0,2,2226550,24522,34.28,733324.0,0.0,673185.0,35.5,4,3,628.0,0,1,Yes,Home,4689429,15,13.49,Yes,7657829.0,61.24,6915979
29,Married,Graduate,3,Urban,1,Private,1,3,84681,0.0,0,0,0,0.0,1559693.0,228020.0,588206.0,47.28,2,1,698.0,0,0,Yes,Business,3681757,5,11.07,Yes,5335450.0,69.01,3681757
34,Single,High School,0,Urban,1,Self-Employed,0,10,75720,0.0,1,4562547,38087,50.3,773655.0,218536.0,272103.0,68.95,2,2,612.0,0,1,Yes,Personal,986053,2,12.5,Yes,1578669.0,62.46,5548600
36,Divorced,Diploma,1,Rural,4,Private,0,0,21597,8543.0,0,0,0,0.0,562254.0,0.0,634170.0,24.66,1,1,660.0,0,0,Yes,Business,619863,10,11.36,No,,,619863
59,Married,Post Graduate,1,Rural,4,Private,5,24,85400,0.0,2,5315780,52899,61.94,98541.0,0.0,181290.0,48.54,3,2,503.0,0,3,Yes,Home,4500834,25,15.27,Yes,7891371.0,57.03,9816614
51,Married,High School,2,Urban,1,Private,0,23,160249,0.0,0,0,0,0.0,3176857.0,4039188.0,3281488.0,0.0,2,3,688.0,0,0,Yes,Vehicle,1551147,3,11.3,Yes,1788736.0,86.72,1551147
51,Married,High School,3,Urban,4,Skilled Labor,3,13,40375,0.0,1,2273816,23265,57.62,478203.0,358675.0,337417.0,34.45,2,1,494.0,0,4,Yes,Medical,320145,5,16.03,No,,,2593961
31,Married,No Formal,3,Urban,2,Unemployed,3,6,19879,20730.0,0,0,0,0.0,388685.0,0.0,392951.0,18.7,1,0,648.0,0,0,Yes,Business,561755,5,12.45,Yes,993212.0,56.56,561755
52,Widowed,Graduate,2,Rural,3,Private,15,24,52796,,0,0,0,0.0,1106757.0,354292.0,1298468.0,52.07,2,1,694.0,0,0,Yes,Home,2262496,20,10.9,Yes,3589065.0,63.04,2262496
30,Single,Post Graduate,0,Urban,2,Private,4,9,65453,0.0,0,0,0,82.60367959287697,488129.0,166460.0,307464.0,34.42,2,2,513.0,0,0,No,Personal,634588,2,16.87,No,,,634588
64,Married,High School,2,Urban,1,Private,20,36,129569,17488.0,1,3987858,33489,25.85,1076441.0,0.0,604742.0,42.22,3,5,534.0,1,1,No,Home,4243550,15,13.96,Yes,5392169.0,78.7,8231408
52,Married,Post Graduate,3,Urban,1,Private,0,0,35246,0.0,0,0,0,0.0,896488.0,195495.0,448610.0,35.51,1,1,659.0,0,0,No,Personal,518699,5,11.57,No,,,518699
33,Married,Diploma,1,Rural,4,Private,7,9,59591,0.0,0,0,0,0.0,1067855.0,0.0,408880.0,0.0,1,1,682.0,0,0,Yes,Vehicle,620201,7,10.15,Yes,950007.0,65.28,620201
34,Married,Graduate,2,Urban,3,Private,0,9,31924,0.0,2,699949,7023,22.0,319941.0,69917.0,342965.0,60.75,1,2,625.0,0,0,No,Personal,260818,5,11.8,No,,,960767
32,Married,PhD,1,Rural,3,Private,7,7,59786,39256.0,0,0,0,0.0,752262.0,134931.0,742939.0,23.87,1,2,647.0,0,0,Yes,Home,2298622,30,13.88,Yes,3845437.0,59.78,2298622
41,Single,Graduate,0,Urban,1,Private,0,2,93882,0.0,2,4952847,112882,95.0,196694.0,,186524.0,53.91,4,1,405.0,1,3,Yes,Education,506449,10,13.76,No,,,5459296
49,Married,Graduate,1,Urban,1,Private,16,21,108297,0.0,0,0,0,0.0,1140422.0,208345.0,790440.0,15.67,4,2,696.0,0,0,Yes,Vehicle,506360,3,10.4,No,,,506360
37,Married,Post Graduate,2,Urban,1,Private,0,7,103581,0.0,0,0,0,0.0,779850.0,292870.0,613005.0,20.08,4,1,704.0,0,0,Yes,Home,4951878,20,10.02,Yes,4989247.0,95.0,4951878
33,Married,Graduate,2,Urban,2,Private,8,11,87509,11126.0,0,0,0,0.0,1823940.0,0.0,2034943.0,0.0,2,2,651.0,0,0,Yes,Home,4789249,30,11.11,No,,,4789249
32,Married,High School,2,Urban,1,Skilled Labor,2,7,43055,73463.0,1,1353430,13738,31.91,623003.0,77853.0,644829.0,57.6,2,1,649.0,0,0,No,Home,1561907,25,13.49,Yes,3244270.0,48.14,2915337
37,Single,High School,0,Urban,1,Skilled Labor,7,15,50691,0.0,0,0,0,0.0,972453.0,298098.0,688611.0,1.64,2,2,646.0,0,0,Yes,Personal,274013,2,12.34,Yes,448971.0,61.03,274013
46,Married,Graduate,2,Urban,1,Private,0,3,78214,0.0,3,5845108,58888,75.29,512810.0,0.0,514525.0,26.62,2,2,393.0,1,4,Yes,Home,4529977,15,16.23,Yes,9337799.0,48.51,10375085
29,Married,Diploma,2,Rural,4,Private,2,8,51194,0.0,1,963570,10687,20.88,143610.0,30089.0,106394.0,64.18,2,1,613.0,0,2,No,Medical,502524,3,11.59,No,,,1466094
34,Single,Graduate,0,Urban,2,Private,2,9,88704,0.0,0,0,0,86.56091193232929,178675.0,54857.0,193488.0,34.46,3,2,574.0,0,0,Yes,Home,3527435,15,15.8,Yes,5123424.0,68.85,3527435
35,Widowed,No Formal,0,Urban,4,Self-Employed,2,2,29999,39696.0,1,494537,7296,24.32,183993.0,0.0,214083.0,35.82,1,2,626.0,0,0,Yes,Vehicle,189947,3,12.58,Yes,283726.0,66.95,684484
53,Married,Post Graduate,0,Urban,1,Private,0,20,65444,0.0,0,0,0,0.0,1312483.0,0.0,362884.0,50.49,1,2,691.0,0,0,Yes,Home,2032384,20,10.63,Yes,2495755.0,81.43,2032384
33,Single,Post Graduate,0,Rural,3,Government,7,7,63788,0.0,0,0,0,0.0,418395.0,0.0,184889.0,33.66,2,2,655.0,0,0,Yes,Personal,641982,2,10.41,No,,,641982
54,Married,Graduate,2,Urban,3,Private,9,15,84487,0.0,2,603667,5426,6.42,598859.0,76971.0,634333.0,20.33,2,2,641.0,0,0,Yes,Home,5212780,25,13.67,Yes,10256321.0,50.83,5816447
35,Single,Graduate,0,Urban,1,Private,8,8,97984,292538.0,0,0,0,0.0,2009934.0,0.0,1177193.0,46.09,3,3,686.0,0,0,Yes,Vehicle,662848,7,11.75,Yes,795392.0,83.34,662848
53,Married,Graduate,2,Urban,2,Private,2,25,133941,40144.0,1,1239326,12542,9.36,1936814.0,0.0,2229559.0,27.55,3,2,693.0,0,0,Yes,Home,3966068,15,11.84,Yes,6731092.0,58.92,5205394
26,Single,Graduate,0,Urban,1,Government,3,5,57448,437955.0,0,0,0,0.0,464901.0,0.0,258872.0,19.72,1,2,685.0,0,0,No,Personal,692389,3,10.52,No,,,692389
52,Married,Post Graduate,3,Urban,3,Government,1,12,110131,6880.0,0,0,0,0.0,2600575.0,0.0,2380469.0,13.93,4,2,663.0,0,0,Yes,Home,6325357,30,10.25,Yes,10705623.0,59.08,6325357
46,Married,PhD,0,Urban,2,Government,1,4,92559,24616.0,3,4063981,35263,38.1,862458.0,541214.0,536158.0,59.59,2,1,640.0,0,0,Yes,Vehicle,858631,3,12.77,Yes,1280906.0,67.03,4922612
34,Married,Post Graduate,2,Urban,1,Private,3,6,54088,0.0,0,0,0,0.0,532615.0,179614.0,310489.0,12.68,2,1,689.0,0,0,No,Home,3526521,20,11.71,Yes,6811932.0,51.77,3526521
62,Widowed,Graduate,0,Rural,3,Private,0,0,45628,21452.0,0,0,0,0.0,618776.0,360354.0,230912.0,34.97,2,1,660.0,0,0,Yes,Business,1434473,5,10.59,Yes,1748887.0,82.02,1434473
34,Single,Graduate,0,Urban,2,Private,4,4,56770,0.0,1,2827269,33238,58.55,531854.0,0.0,157298.0,36.19,3,2,481.0,0,4,Yes,Vehicle,378985,3,14.75,Yes,484247.0,78.26,3206254
22,Single,High School,0,Urban,1,Self-Employed,0,1,50875,0.0,0,0,0,0.0,798209.0,229675.0,818901.0,56.75,2,2,656.0,0,0,Yes,Home,3775900,25,10.67,Yes,5779781.0,65.33,3775900
27,Single,Post Graduate,0,Urban,1,Self-Employed,1,3,77182,0.0,0,0,0,0.0,994078.0,0.0,,12.82,1,3,701.0,0,0,No,Vehicle,975655,3,10.26,Yes,1188031.0,82.12,975655
28,Married,Graduate,1,Urban,1,Self-Employed,0,1,59373,0.0,0,0,0,0.0,607424.0,133475.0,241197.0,41.67,3,1,656.0,0,0,Yes,Personal,633283,5,11.84,Yes,1160116.0,54.59,633283
30,Married,Post Graduate,1,Urban,2,Self-Employed,5,7,125682,0.0,0,0,0,0.0,1878345.0,0.0,1385340.0,11.11,2,3,676.0,0,0,,Personal,1881839,2,10.42,No,,,1881839
54,Single,High School,0,Urban,2,Private,13,29,135791,0.0,0,0,0,0.0,479650.0,60498.0,485376.0,43.62,2,3,709.0,0,0,Yes,Education,1611057,5,9.34,Yes,2308652.0,69.78,1611057
27,Married,Post Graduate,2,Urban,2,Private,2,4,56265,0.0,2,3651190,35030,62.26,349629.0,48332.0,389274.0,46.97,2,2,566.0,0,1,Yes,Education,341651,5,16.92,No,,,3992841
46,Married,High School,2,Urban,1,Self-Employed,1,5,113507,26366.0,1,1963345,21538,18.98,2192131.0,1600732.0,1228197.0,64.14,3,3,617.0,0,1,Yes,Personal,874113,2,12.12,No,,,2837458
30,Married,Post Graduate,1,Urban,1,Government,6,9,133509,249321.0,1,6691290,64776,48.52,1427287.0,228995.0,997980.0,98.98784180197512,3,4,592.0,0,2,Yes,Business,6275636,5,13.52,Yes,12272858.0,51.13,12966926
33,Married,High School,1,Rural,3,Self-Employed,7,8,56557,813176.0,1,614803,7453,13.18,783333.0,0.0,821701.0,61.56,2,2,682.0,0,0,Yes,Home,2506964,15,10.97,Yes,4074448.0,61.53,3121767
27,Single,Graduate,3,Urban,1,Private,4,5,107599,0.0,0,0,0,0.0,1232676.0,396173.0,1477124.0,21.56,4,2,689.0,0,0,Yes,Medical,481342,2,11.86,No,,,481342
21,Single,High School,0,Urban,1,Private,0,0,32307,0.0,3,808806,7877,24.38,186512.0,292589.0,77672.0,36.65,3,0,658.0,0,0,No,Education,390587,7,10.56,Yes,524258.0,74.5,1199393
54,Single,High School,0,Urban,1,Private,6,8,91545,7600.0,2,3578741,36336,39.69,1489808.0,2517560.0,976679.0,37.46,2,2,658.0,0,0,Yes,Vehicle,1167389,3,10.4,Yes,1739702.0,67.1,4746130
26,Single,Diploma,0,Rural,4,Self-Employed,5,5,34675,0.0,2,1532352,17999,51.91,94716.0,0.0,120481.0,60.0,2,1,478.0,1,2,No,Home,2538582,30,15.26,Yes,2958693.0,85.8,4070934
29,Married,No Formal,2,Urban,1,Skilled Labor,1,2,42376,0.0,1,407411,4763,11.24,730449.0,277636.0,713949.0,58.63,1,2,664.0,0,0,No,Home,1835827,20,11.16,Yes,2932198.0,62.61,2243238
48,Married,No Formal,2,Rural,4,Self-Employed,4,15,51250,0.0,0,0,0,0.0,419262.0,0.0,372320.0,21.48,2,1,634.0,0,0,No,Home,1775494,30,12.11,Yes,3085272.0,57.55,1775494
23,Single,Diploma,0,Urban,1,Government,1,2,50770,0.0,1,1597440,15758,31.04,525619.0,0.0,472693.0,12.84,1,1,592.0,0,1,No,Vehicle,749663,3,15.09,Yes,763875.0,95.0,2347103
42,Married,Graduate,0,Rural,4,Self-Employed,7,16,50586,413399.0,2,3609904,53267,95.0,79214.0,0.0,125461.0,65.72,4,1,479.0,0,2,Yes,Vehicle,475453,7,15.19,Yes,688681.0,69.04,4085357
36,Single,Post Graduate,0,Urban,2,Government,0,7,53693,7473.0,2,352364,5277,9.83,1071373.0,0.0,1043325.0,54.26,2,2,697.0,0,0,No,Home,2375378,25,11.3,Yes,3325415.0,71.43,2727742
25,Married,Graduate,3,Urban,3,Self-Employed,0,0,74032,11235.0,2,1302693,11112,15.01,1191162.0,139513.0,1174327.0,28.43,2,2,691.0,0,0,Yes,Home,4217672,25,11.6,Yes,5519184.0,76.42,5520365
29,Married,Graduate,1,Urban,1,Government,4,5,89558,50989.0,2,568877,4866,5.43,801550.0,0.0,470153.0,0.0,3,2,698.0,0,0,Yes,Business,3540836,5,10.19,No,,,4109713
45,Married,No Formal,3,Urban,1,Unemployed,0,24,57354,0.0,1,2007725,29032,50.62,478965.0,151152.0,194249.0,25.56,1,0,510.0,0,4,No,Personal,1035859,5,13.98,No,,,3043584
31,Married,Graduate,1,Urban,1,Private,5,6,105893,0.0,1,5453700,66498,62.8,394993.0,134038.0,195850.0,36.9,2,2,428.0,1,4,Yes,Personal,1497293,5,13.65,No,,,6950993
51,Widowed,High School,1,Urban,3,Unemployed,4,30,44597,0.0,0,0,0,0.0,602227.0,90703.0,747406.0,0.0,2,2,797.0,1,0,Yes,Business,1311502,5,8.59,Yes,1685133.0,77.83,1311502
51,Married,Post Graduate,2,Urban,3,Private,10,16,73085,0.0,1,922352,9741,13.33,837238.0,0.0,362125.0,27.47,2,1,671.0,0,0,Yes,Home,4607369,25,11.13,Yes,5828851.0,79.04,5529721
22,Married,Graduate,3,Urban,1,Government,0,0,50149,,1,2410358,26468,52.78,176373.0,0.0,193491.0,30.19,1,0,452.0,1,3,Yes,Personal,603247,3,14.08,No,,,3013605
27,Single,No Formal,0,Urban,1,Skilled Labor,1,3,46760,0.0,1,1489514,13747,29.4,363637.0,59444.0,304887.0,39.42,2,1,606.0,0,0,Yes,Personal,463835,3,11.77,No,,,1953349
45,Married,Graduate,1,Urban,1,Private,2,15,149829,0.0,2,9479479,88634,59.16,408599.0,91817.0,266363.0,70.7,3,2,417.0,1,5,Yes,Home,9098732,20,16.51,Yes,17438365.0,52.18,18578211
34,Single,Post Graduate,0,Urban,1,Self-Employed,1,5,115709,0.0,0,0,0,0.0,639702.0,189548.0,335332.0,0.34,2,3,663.0,0,0,Yes,Home,6574843,25,11.8,Yes,8747851.0,75.16,6574843
31,Single,High School,0,Urban,1,Self-Employed,1,1,43254,0.0,1,305047,4113,9.51,746213.0,0.0,877296.0,57.05,2,1,630.0,0,0,No,Business,1257283,10,13.17,No,,,1562330
50,Divorced,Post Graduate,0,Urban,2,Self-Employed,2,2,107193,0.0,3,7683828,77991,72.76,552631.0,0.0,447584.0,40.86,2,2,562.0,0,1,Yes,Vehicle,1230382,5,15.74,Yes,1610326.0,76.41,8914210
36,Married,High School,2,Urban,1,Unemployed,4,5,22129,0.0,1,932426,11309,51.1,114841.0,99501.0,96355.0,39.09,1,1,568.0,0,2,No,Home,730041,25,15.92,Yes,1395784.0,52.3,1662467
33,Married,Post Graduate,2,Urban,2,Private,7,10,53573,0.0,0,0,0,0.0,1072543.0,0.0,748327.0,50.46,4,0,649.0,0,0,No,Home,4090951,20,11.81,No,,,4090951
42,Married,Diploma,3,Urban,1,Government,0,1,85729,0.0,0,0,0,0.0,1506376.0,980409.0,723972.0,28.8,4,2,684.0,0,0,Yes,Vehicle,1046786,3,11.37,Yes,1808982.0,57.87,1046786
42,Married,High School,2,Urban,1,Skilled Labor,2,13,44554,0.0,0,0,0,0.0,575842.0,0.0,548222.0,35.28,1,1,654.0,0,0,No,Education,384887,7,10.76,No,,,384887
27,Married,Post Graduate,0,Urban,1,Government,2,5,81394,0.0,2,2870765,31707,38.95,462374.0,288677.0,412495.0,52.94,5,3,625.0,0,0,Yes,Vehicle,365430,3,12.02,Yes,606245.0,60.28,3236195
32,Married,PhD,3,Rural,4,Self-Employed,2,8,38936,72633.0,0,0,0,0.0,384035.0,83802.0,385906.0,37.39,2,1,679.0,0,0,Yes,Personal,490726,3,10.3,No,,,490726
47,Married,No Formal,2,Urban,2,Unemployed,18,24,33700,0.0,0,0,0,0.0,382670.0,63742.0,218346.0,39.66,2,1,668.0,0,0,No,Medical,150553,3,11.61,No,,,150553
32,Single,Diploma,0,Urban,1,Government,0,0,88727,0.0,0,0,0,0.0,656666.0,180290.0,687262.0,31.62,2,2,700.0,0,0,,Business,3759973,5,9.19,Yes,6637723.0,56.65,3759973
60,Married,Graduate,2,Urban,1,Private,2,4,52365,0.0,1,1709058,20045,38.28,899847.0,491985.0,272557.0,60.05,1,1,634.0,0,0,Yes,Personal,766266,5,11.54,Yes,1137259.0,67.38,2475324
45,Married,High School,1,Urban,1,Skilled Labor,3,8,73333,0.0,1,1516339,16908,23.06,1304257.0,383526.0,722648.0,57.09,2,1,644.0,0,0,No,Personal,726285,3,12.52,No,,,2242624
45,Married,High School,0,Rural,4,Self-Employed,10,17,71384,0.0,1,1879580,15915,22.29,183977.0,37773.0,208805.0,17.67,2,3,605.0,0,0,Yes,Education,297211,7,11.84,Yes,298290.0,95.0,2176791
58,Married,High School,0,Rural,3,Self-Employed,1,10,41256,0.0,1,363625,4355,10.56,824120.0,0.0,620802.0,47.86,1,1,629.0,0,0,Yes,Medical,158689,5,13.02,No,,,522314
43,Married,Post Graduate,3,Urban,2,Government,0,1,96287,0.0,0,0,0,0.0,576566.0,112258.0,631218.0,43.54,3,3,715.0,0,0,Yes,Vehicle,824986,5,9.97,Yes,1455008.0,56.7,824986
27,Married,No Formal,1,Urban,2,Skilled Labor,2,3,33854,14303.0,0,0,0,0.0,717588.0,0.0,736898.0,36.85,2,2,646.0,0,0,Yes,Vehicle,328410,5,13.84,Yes,467607.0,70.23,328410
31,Married,Graduate,3,Urban,2,Private,2,8,75839,12176.0,1,699991,6243,8.23,1185251.0,1458880.0,481241.0,98.98784180197512,2,2,638.0,0,0,Yes,Vehicle,749383,5,11.7,Yes,1287373.0,58.21,1449374
48,Married,Graduate,2,Urban,2,Private,20,20,107076,0.0,1,739033,6338,5.92,1464236.0,549088.0,1052787.0,67.02,3,2,679.0,0,0,Yes,Personal,1604377,2,10.6,No,,,2343410
40,Married,Diploma,2,Urban,2,Private,1,9,106552,0.0,1,724240,6964,6.54,676893.0,204711.0,646194.0,27.14,2,2,661.0,0,1,Yes,Personal,1167850,2,11.54,No,,,1892090
22,Single,No Formal,0,Urban,2,Self-Employed,0,0,93200,0.0,1,4005082,44227,47.45,676465.0,94071.0,716521.0,33.17,3,1,578.0,0,1,Yes,Personal,353332,5,14.63,Yes,503683.0,70.15,4358414
48,Widowed,Graduate,0,Urban,1,Private,10,12,73931,0.0,0,0,0,0.0,637419.0,173520.0,518966.0,40.94,2,1,691.0,0,0,Yes,Personal,286087,2,10.09,No,,,286087
65,Married,Graduate,2,Urban,2,Private,7,35,118384,0.0,0,0,0,0.0,2873499.0,2372499.0,2450714.0,39.0,3,3,717.0,0,0,Yes,Home,8039403,20,10.16,Yes,15868877.0,50.66,8039403
43,Married,Post Graduate,1,Urban,2,Government,5,10,107232,9018.0,1,6922296,70006,65.28,1184953.0,0.0,532532.0,59.02,5,1,579.0,0,1,Yes,Vehicle,1190005,3,16.31,Yes,1247538.0,95.0,8112301
41,Single,No Formal,0,Urban,2,Skilled Labor,7,9,49196,0.0,4,2141516,26648,54.17,479237.0,0.0,263340.0,47.45,2,1,394.0,1,4,No,Medical,385557,2,16.78,Yes,664165.0,58.05,2527073
31,Married,Graduate,2,Urban,3,Self-Employed,1,4,92150,75272.0,0,0,0,0.0,1771613.0,239000.0,961175.0,52.02,3,3,690.0,0,0,Yes,Education,459709,5,11.94,No,,,459709
45,Married,Diploma,2,Urban,2,Private,0,0,55689,0.0,0,0,0,0.0,509320.0,0.0,544608.0,24.92,2,2,674.0,0,0,Yes,Personal,789305,5,10.72,No,,,789305
45,Married,High School,3,Rural,3,Unemployed,15,15,20982,66626.0,1,1006914,10705,51.02,77767.0,8715.0,102499.0,48.64,1,0,572.0,0,1,Yes,Home,687974,20,16.39,Yes,816223.0,84.29,1694888
51,Married,Graduate,0,Rural,4,Private,15,29,72071,0.0,0,0,0,0.0,1536255.0,645179.0,1153362.0,30.14,3,1,652.0,0,0,No,Medical,319868,3,10.93,No,,,319868
41,Married,Post Graduate,2,Rural,3,Private,5,11,66904,0.0,0,0,0,0.0,1001732.0,248884.0,927264.0,50.59,1,1,678.0,0,0,No,Home,1902469,15,11.34,Yes,2591012.0,73.43,1902469
33,Married,Graduate,2,Urban,1,Private,3,7,66980,91123.0,1,3826725,35058,52.34,206327.0,65367.0,153563.0,42.83,2,3,548.0,0,2,Yes,Home,3343254,30,13.76,Yes,5696801.0,58.69,7169979
42,Married,Post Graduate,0,Urban,2,Government,7,7,68044,0.0,0,0,0,0.0,205633.0,0.0,243020.0,21.92,2,2,698.0,0,0,Yes,Personal,488931,2,11.76,No,,,488931
48,Married,PhD,2,Rural,4,Private,2,19,89769,0.0,2,779765,8884,9.9,1365086.0,423795.0,1662899.0,27.1,3,1,665.0,0,0,Yes,Vehicle,839283,5,11.87,Yes,1398416.0,60.02,1619048
41,Married,Diploma,3,Urban,1,Private,6,17,94881,24229.0,1,4008583,55568,58.57,163728.0,57640.0,272932.0,55.65,3,2,451.0,1,2,Yes,Personal,597851,5,14.33,No,,,4606434
36,Married,Post Graduate,1,Urban,1,Self-Employed,2,6,145877,0.0,1,7881433,76703,52.58,1743397.0,1399306.0,828696.0,52.05,4,2,516.0,0,4,Yes,Personal,1025848,2,15.86,No,,,8907281
25,Single,Graduate,1,Urban,2,Private,1,3,60167,0.0,0,0,0,0.0,262059.0,0.0,223779.0,0.0,3,1,672.0,0,0,Yes,Personal,166682,3,11.88,No,,,166682
52,Married,High School,2,Rural,4,Self-Employed,19,22,77570,0.0,1,1065162,12264,15.81,1007026.0,790035.0,564321.0,64.34,2,3,657.0,0,0,Yes,Personal,1152086,3,11.83,No,,,2217248
41,Married,Post Graduate,1,Urban,1,Self-Employed,1,2,130419,8503.0,1,4642196,44535,34.15,1103190.0,295381.0,944798.0,46.37,2,3,643.0,0,0,Yes,Home,7695875,15,12.31,Yes,9859670.0,78.05,12338071
31,Married,Graduate,2,Urban,1,Private,1,5,116503,19786.0,0,0,0,0.0,1972428.0,3041684.0,2149058.0,25.47,2,3,674.0,0,0,Yes,Personal,339833,2,11.62,Yes,489880.0,69.37,339833
39,Single,High School,0,Urban,2,Self-Employed,8,16,74108,139854.0,0,0,0,0.0,1145814.0,0.0,1299454.0,23.04,2,1,674.0,0,0,Yes,Personal,621790,3,10.31,No,,,621790
32,Single,No Formal,0,Urban,2,Self-Employed,1,2,46665,32118.0,0,0,0,0.0,282898.0,0.0,133980.0,15.24,3,1,684.0,0,0,Yes,Business,1031262,15,11.2,Yes,1692780.0,60.92,1031262
47,Married,High School,1,Urban,1,Private,7,17,61463,26461.0,0,0,0,0.0,1402058.0,478856.0,424465.0,25.83,1,1,639.0,0,0,Yes,Home,3805770,20,12.41,Yes,7315686.0,52.02,3805770
41,Married,High School,2,Urban,1,Private,1,2,61622,0.0,0,0,0,0.0,569647.0,0.0,252338.0,11.71,1,1,678.0,0,0,No,Medical,236126,5,10.74,No,,,236126
37,Married,High School,2,Urban,2,Private,2,5,71706,0.0,1,4163382,43188,60.23,215047.0,38071.0,272521.0,63.32,2,1,461.0,0,5,Yes,Personal,970949,5,14.73,No,,,5134331
28,Married,Post Graduate,0,Urban,3,Government,2,3,71567,0.0,0,0,0,0.0,379735.0,146687.0,186399.0,3.14,1,2,662.0,0,0,No,Home,4843776,25,10.92,Yes,6832705.0,70.89,4843776
33,Divorced,Graduate,3,Urban,2,Government,0,0,91061,0.0,2,745542,7630,8.38,1505524.0,0.0,1160028.0,26.13,3,1,647.0,0,0,Yes,Personal,331129,3,11.76,No,,,1076671
46,Single,No Formal,0,Rural,4,Self-Employed,2,2,498660,0.0,1,13125311,99880,20.03,10246089.0,0.0,8022272.0,9.4,3,3,766.0,0,0,Yes,Education,2105668,7,8.81,Yes,3115006.0,67.6,15230979
41,Married,High School,1,Urban,1,Self-Employed,7,15,86623,0.0,1,1635208,18812,21.72,740480.0,85365.0,398042.0,20.2,2,1,636.0,0,0,Yes,Vehicle,959443,7,13.34,Yes,1658539.0,57.85,2594651
26,Widowed,Graduate,0,Rural,4,Private,0,4,33761,12305.0,2,2348728,34238,95.0,90438.0,21120.0,42786.0,41.39,3,1,477.0,0,2,Yes,Vehicle,418908,3,13.73,No,,,2767636
43,Married,PhD,1,Rural,3,Private,7,21,88228,0.0,2,4576197,63600,72.09,483797.0,123933.0,366214.0,58.07,3,3,412.0,1,4,Yes,Personal,520044,2,14.57,No,,,5096241
42,Married,High School,1,Rural,4,Private,2,2,24973,88706.0,1,808906,10055,40.26,156154.0,0.0,194173.0,13.23,1,1,615.0,0,0,No,Vehicle,103240,5,13.1,Yes,132155.0,78.12,912146
21,Single,Graduate,0,Urban,1,Private,0,0,80562,22610.0,0,0,0,0.0,389607.0,134196.0,210643.0,13.07,2,2,669.0,0,0,No,Home,4969654,20,11.03,Yes,4980537.0,95.0,4969654
36,Married,Post Graduate,0,Rural,4,Private,10,11,73578,13802.0,0,0,0,0.0,317219.0,0.0,311490.0,24.15,4,3,679.0,0,0,No,Business,2770896,10,10.93,Yes,4756766.0,58.25,2770896
64,Married,No Formal,0,Rural,4,Self-Employed,10,18,84118,0.0,1,3743824,34963,41.56,722608.0,76025.0,500079.0,47.87,2,2,597.0,0,1,Yes,Home,2442753,20,16.21,Yes,4603164.0,53.07,6186577
38,Married,Diploma,1,Urban,1,Private,3,14,87479,0.0,1,3211298,39598,45.27,515473.0,0.0,446923.0,70.04,2,1,594.0,0,1,Yes,Vehicle,1039164,3,15.05,No,,,4250462
36,Married,Graduate,2,Urban,1,Private,0,2,70677,0.0,1,2137150,24235,34.29,484084.0,93327.0,351578.0,45.8,3,1,532.0,1,1,Yes,Business,3294647,15,15.63,No,,,5431797
