Age,Education,Dependents,Residence_Type,City_Tier,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Employment_Type_Private,Employment_Type_Self-Employed,Employment_Type_Skilled Labor,Employment_Type_Unemployed,Tax_Return_Filed_Unknown,Tax_Return_Filed_Yes,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
25,3,0,1,2,0,0,69926,15464.0,0,0,0,0.0,818580.0,284668.0,886238.0,19.28,4,3,685.0,0,0,2373466,10,10.98,0,3135356.0,65.88499999999999,2373466,0,1,0,1,0,0,0,0,1,0,0,0,0,0
29,4,2,0,4,4,7,38993,0.0,1,1127818,16461,42.22,86603.0,0.0,120486.0,41.05,2,1,443.0,1,2,274706,7,14.58,0,3135356.0,65.88499999999999,1402524,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37,1,2,1,2,0,4,30156,0.0,1,1154093,12882,42.72,362418.0,139796.0,263469.0,62.49,2,1,574.0,0,0,1862480,30,15.6,1,3722437.0,50.03,3016573,1,0,0,0,0,1,0,0,0,0,1,0,0,0
46,2,3,0,3,9,10,79250,339113.0,0,0,0,81.48604718686953,298152.0,0.0,191867.0,26.17,1,2,557.0,0,0,3897917,10,14.24,1,6222505.0,62.64,3897917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34,3,0,1,1,4,9,93882,0.0,0,0,0,0.0,1625924.0,1172953.0,669289.0,34.5,2,3,680.0,0,0,6479537,20,10.9,1,10387175.0,62.38,6479537,0,0,1,1,0,0,0,0,1,0,1,0,0,0
55,1,0,1,2,1,24,85430,0.0,0,0,0,0.0,1886237.0,628283.0,1216683.0,27.95,4,1,636.0,0,0,229338,2,11.55,0,3135356.0,65.88499999999999,229338,1,0,0,1,0,0,0,0,1,0,0,1,0,0
36,2,1,0,4,0,0,21597,8543.0,0,0,0,0.0,562254.0,0.0,634170.0,24.66,1,1,660.0,0,0,619863,10,11.36,0,3135356.0,65.88499999999999,619863,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,1,1,1,2,2,8,59213,0.0,0,0,0,0.0,1209806.0,186981.0,540008.0,53.31,1,1,670.0,0,0,2449549,5,11.28,1,3045677.0,80.43,2449549,1,0,0,0,1,0,0,0,1,0,0,0,0,0
21,4,0,1,1,0,0,45065,0.0,1,1637439,14789,32.82,691632.0,206451.0,-149921.0,32.82,2,1,632.0,0,0,2669519,20,12.35,1,4781292.0,55.83,4306958,0,1,0,0,0,0,0,0,1,0,1,0,0,0
25,3,0,0,2,0,0,46236,0.0,0,0,0,0.0,551304.0,0.0,586520.0,53.5,2,1,689.0,0,0,2027205,15,11.7,0,3135356.0,96.74236583407986,2027205,0,1,0,0,1,0,0,0,1,0,0,0,0,0
39,1,3,1,2,1,1,91123,0.0,1,3342009,48151,52.84,572798.0,0.0,229567.0,16.62,4,2,464.0,0,5,5536342,30,14.7,1,6576259.0,84.19,8878351,1,0,0,0,1,0,0,0,1,0,1,0,0,0
26,3,1,1,1,2,5,124453,0.0,1,6733365,59741,48.0,1290083.0,1075532.0,620726.0,50.47,2,4,612.0,0,0,4260601,10,12.83,1,5695108.0,74.81,10993966,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,1,0,1,1,0,0,103663,0.0,0,0,0,0.0,1542044.0,0.0,671904.0,30.07,3,2,704.0,0,0,607661,2,9.79,0,3135356.0,65.88499999999999,607661,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,1,2,1,2,2,3,108809,0.0,3,8353402,76639,70.43,920304.0,261873.0,866746.0,21.95,3,3,494.0,0,5,1632202,3,15.45,1,2224628.0,73.37,9985604,1,0,0,0,1,0,0,0,1,0,0,0,0,1
26,4,2,1,1,0,1,84142,0.0,1,633380,6094,7.24,1528779.0,405746.0,1441368.0,40.81,2,1,662.0,0,0,1544915,3,10.67,0,3135356.0,65.88499999999999,2178295,1,0,0,1,0,0,0,0,1,0,0,0,1,0
64,3,1,1,2,3,19,93905,0.0,0,0,0,0.0,1660992.0,0.0,1883159.0,56.53,2,3,693.0,0,0,6689144,20,11.34,1,8659266.0,77.25,6689144,0,0,1,1,0,0,0,0,1,0,1,0,0,0
43,4,3,1,1,20,21,146554,64331.0,0,0,0,0.0,1559290.0,0.0,1103183.0,53.01,2,2,689.0,0,0,1524974,2,10.19,0,3135356.0,65.88499999999999,1524974,1,0,0,1,0,0,0,0,1,0,0,1,0,0
45,3,0,0,4,0,19,118337,0.0,0,0,0,0.0,951465.0,0.0,586974.0,17.91,3,2,693.0,0,0,1150543,5,11.02,0,3135356.0,65.88499999999999,1150543,1,0,0,0,1,0,0,0,1,1,0,0,0,0
51,1,0,1,1,14,26,113625,76680.0,1,2464263,26315,23.16,438289.0,322134.0,525078.0,0.0,3,2,667.0,0,0,499512,3,10.75,1,582714.0,85.72,2963775,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,1,0,1,1,1,1,73229,0.0,0,0,0,0.0,1274741.0,858793.0,1500816.0,1.91,2,3,652.0,0,0,325253,10,11.16,0,3135356.0,65.88499999999999,325253,0,1,0,1,0,0,0,0,1,1,0,0,0,0
65,3,0,1,2,1,25,128876,0.0,0,0,0,0.0,532010.0,146762.0,466805.0,25.93,2,4,696.0,0,0,1462489,5,11.94,1,2558864.0,57.15,1462489,0,0,1,0,1,0,0,0,1,1,0,0,0,0
50,3,1,0,2,21,21,114020,0.0,1,2908092,26959,23.64,953213.0,109952.0,325137.0,28.82,2,2,654.0,0,0,1166508,3,11.71,1,1560350.0,74.76,4074600,1,0,0,1,0,0,0,0,1,0,0,0,0,1
28,1,1,1,1,3,4,79076,0.0,1,4210160,43421,54.91,550461.0,0.0,324700.0,33.56,1,2,535.0,0,3,1250408,5,16.41,0,3135356.0,65.88499999999999,5460568,1,0,0,1,0,0,0,0,1,0,0,0,1,0
54,3,2,0,3,8,11,72820,0.0,0,0,0,0.0,1309598.0,0.0,1080295.0,39.21,2,1,678.0,0,0,1108421,7,11.08,1,2158436.0,51.35,1108421,1,0,0,0,0,0,0,0,1,0,0,0,0,1
44,1,1,1,2,3,6,22583,18167.0,0,0,0,0.0,394513.0,0.0,258833.0,21.08,1,1,624.0,0,0,896806,10,11.67,1,942403.0,95.0,896806,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,3,2,1,1,2,4,53673,0.0,2,2972222,34893,65.01,475294.0,61099.0,442658.0,12.31,3,2,391.0,1,5,281489,5,16.8,0,3135356.0,65.88499999999999,3253711,1,0,0,1,0,0,0,0,1,0,0,1,0,0
25,3,1,1,1,0,4,42666,0.0,0,0,0,0.0,427726.0,228550.0,526820.0,40.35,3,1,650.0,0,0,296072,3,10.36,1,528012.0,56.07,296072,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27,4,2,1,2,3,3,60187,0.0,0,0,0,0.0,803891.0,0.0,580647.0,18.75,1,1,658.0,0,0,436568,3,10.57,1,763063.0,57.21,436568,1,0,0,1,0,0,0,0,1,0,0,0,0,1
36,4,1,1,2,4,5,73932,0.0,0,0,0,0.0,245137.0,218620.0,249160.0,34.55,1,2,676.0,0,0,4954012,25,10.12,1,9402720.0,52.69,4954012,1,0,0,0,1,0,0,0,1,0,1,0,0,0
22,0,0,1,1,0,0,46931,0.0,1,388962,3791,8.08,829997.0,1120958.0,314470.0,46.53,2,0,638.0,0,0,270928,3,11.74,1,458091.0,59.14,659890,0,1,0,0,1,0,0,0,1,0,0,0,0,1
48,3,2,0,3,6,20,101663,0.0,1,1305903,13868,13.64,766105.0,0.0,947239.0,62.61,5,2,676.0,0,0,7223950,30,10.54,1,12413628.0,58.19,8529853,1,0,0,1,0,0,0,0,1,0,1,0,0,0
24,2,0,1,1,1,1,65344,0.0,1,783930,10487,16.05,226276.0,37748.0,266634.0,36.51,2,3,636.0,0,0,2077947,20,12.01,1,3230293.0,64.33,2861877,0,1,0,1,0,0,0,0,1,0,1,0,0,0
33,1,2,1,1,0,1,25388,0.0,1,1081566,14684,57.84,198446.0,165553.0,106219.0,40.5,2,0,555.0,0,2,1487052,20,15.08,1,2068371.0,71.89,2568618,1,0,0,0,0,1,0,0,1,0,1,0,0,0
23,4,0,1,1,0,0,39224,9738.0,0,0,0,0.0,307480.0,122982.0,370749.0,30.04,1,1,651.0,0,0,521645,5,10.08,0,3135356.0,65.88499999999999,521645,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,1,2,0,4,2,6,42046,0.0,1,663196,7379,17.55,742538.0,0.0,278376.0,31.77,2,0,675.0,0,0,300671,5,11.83,1,501022.0,60.01,963867,1,0,0,1,0,0,0,0,0,1,0,0,0,0
26,1,1,1,1,0,5,77566,80673.0,1,2280161,22805,29.4,140189.0,117194.0,152909.0,26.15,3,2,639.0,0,0,738829,3,12.34,0,3135356.0,65.88499999999999,3018990,1,0,0,1,0,0,0,0,1,0,0,0,1,0
44,3,2,1,4,6,6,38652,0.0,0,0,0,0.0,680458.0,0.0,682108.0,62.24,2,1,674.0,0,0,1467986,25,11.15,1,2148516.0,68.33,1467986,1,0,0,1,0,0,0,0,0,0,1,0,0,0
37,4,2,1,3,0,0,37705,0.0,1,482953,5147,13.65,431685.0,0.0,409643.0,58.17,1,0,644.0,0,0,790103,15,11.87,1,1009389.0,78.28,1273056,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26,2,0,1,1,1,2,70813,0.0,1,3894508,37507,52.97,860720.0,325051.0,395834.0,58.97,2,2,447.0,1,3,771793,3,15.85,0,3135356.0,65.88499999999999,4666301,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36,3,0,1,2,1,2,42434,0.0,0,0,0,0.0,789888.0,313440.0,952461.0,24.13,3,1,678.0,0,0,2727562,20,11.15,1,4014579.0,67.94,2727562,1,0,0,0,1,0,0,0,1,0,1,0,0,0
37,3,2,1,2,4,14,42501,0.0,0,0,0,0.0,870089.0,204484.0,483626.0,52.49,1,2,654.0,0,0,412633,2,11.66,0,3135356.0,65.88499999999999,412633,1,0,0,1,0,0,0,0,1,0,0,0,1,0
22,1,0,1,2,0,0,26423,0.0,1,1333976,17576,66.52,175467.0,0.0,60570.0,40.16,1,0,409.0,1,3,104785,2,16.28,1,126034.0,83.14,1438761,0,1,0,0,0,1,0,0,0,0,0,1,0,0
35,4,0,1,1,1,1,51992,9622.0,1,2017237,22585,43.44,75296.0,12247.0,93104.0,55.7,4,0,616.0,0,0,450059,5,12.11,0,3135356.0,65.88499999999999,2467296,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31,0,0,1,1,0,10,49844,56395.0,3,3041488,40740,81.74,137163.0,35111.0,163446.0,45.59,3,0,501.0,0,2,789495,5,15.57,0,3135356.0,65.88499999999999,3830983,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,3,3,1,1,0,1,78896,0.0,1,4647675,45152,57.23,132138.0,77065.0,123991.0,53.01,2,1,371.0,1,4,332364,5,16.65,1,645260.0,51.51,4980039,1,0,0,1,0,0,0,0,1,0,0,0,0,1
31,3,1,1,2,6,6,77034,0.0,1,2771401,28137,36.53,1039925.0,237952.0,932316.0,53.87,1,2,587.0,0,2,4653604,20,14.29,1,6151659.0,75.65,7425005,0,1,0,0,1,0,0,0,1,0,1,0,0,0
24,2,0,0,4,1,1,23110,19381.0,3,738442,11588,50.14,189012.0,0.0,124243.0,46.06,2,1,424.0,1,3,1347524,20,16.37,1,2730650.0,49.35,2085966,0,1,0,1,0,0,0,0,0,0,1,0,0,0
36,1,2,0,4,0,1,49733,0.0,2,634547,6960,13.99,580326.0,0.0,523980.0,50.64,2,0,626.0,0,0,864460,5,13.45,0,3135356.0,65.88499999999999,1499007,1,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1,0,1,1,0,1,53752,0.0,0,0,0,0.0,178406.0,45719.0,200799.0,42.46,3,1,673.0,0,0,1734288,5,10.9,1,2928691.0,59.22,1734288,0,1,0,1,0,0,0,0,1,0,0,0,0,0
51,3,2,0,4,0,0,61591,84563.0,1,1074519,9726,15.79,955425.0,0.0,879460.0,0.0,3,1,682.0,0,0,3242367,10,10.8,1,6120620.0,52.97,4316886,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26,1,0,1,1,0,4,12781,0.0,0,0,0,0.0,203334.0,147111.0,136178.0,25.22,2,1,640.0,0,0,79793,5,12.89,0,3135356.0,65.88499999999999,79793,0,1,0,0,0,0,1,0,0,0,0,0,0,1
56,2,0,1,4,5,17,61786,95191.0,0,0,0,0.0,1305121.0,299440.0,1512112.0,11.05,4,2,677.0,0,0,741459,3,11.73,1,1400866.0,52.93,741459,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43,4,2,1,1,3,5,69409,0.0,4,3268350,29721,42.82,483614.0,170168.0,477366.0,40.02,2,3,608.0,0,0,1045805,2,13.13,0,3135356.0,65.88499999999999,4314155,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,3,2,1,1,0,0,54146,0.0,1,637243,5903,10.9,934613.0,0.0,1117944.0,53.34,4,2,652.0,0,1,3800438,25,10.65,1,6020326.0,63.13,4437681,1,0,0,1,0,0,0,0,1,0,1,0,0,0
28,1,0,0,3,0,1,44877,0.0,1,2288785,25073,55.87,85904.0,76204.0,104081.0,72.02,2,0,542.0,0,3,1316522,25,16.24,1,2368024.0,55.6,3605307,0,1,0,1,0,0,0,0,1,0,1,0,0,0
26,0,1,0,4,3,3,11395,171754.0,1,653504,8481,74.43,78420.0,0.0,90154.0,74.1,1,1,491.0,0,4,117065,7,14.08,0,3135356.0,65.88499999999999,770569,1,0,0,0,0,0,1,0,0,1,0,0,0,0
39,2,0,1,2,2,2,87599,0.0,1,4687914,42751,48.8,889825.0,295137.0,697353.0,65.67,2,2,578.0,0,1,3305140,30,16.68,1,3395441.0,95.0,7993054,1,0,0,1,0,0,0,0,1,0,1,0,0,0
28,1,3,1,1,7,7,46387,69061.0,0,0,0,0.0,856699.0,864698.0,716274.0,42.72,2,1,681.0,0,0,131766,3,10.24,0,3135356.0,65.88499999999999,131766,1,0,0,0,1,0,0,0,1,0,0,1,0,0
62,1,1,1,2,0,12,88926,0.0,1,3881062,50844,57.18,507733.0,0.0,246725.0,37.83,4,3,466.0,0,5,3805729,15,16.85,1,6393501.0,59.52,7686791,0,0,1,1,0,0,0,0,1,0,1,0,0,0
31,3,2,1,1,0,3,83812,19073.0,2,2524856,31859,38.01,296833.0,0.0,130441.0,48.68,2,2,657.0,0,0,2989349,10,11.81,0,3135356.0,65.88499999999999,5514205,1,0,0,1,0,0,0,0,1,0,0,0,0,0
25,1,0,1,2,1,1,48119,0.0,1,1636831,22134,46.0,98345.0,13903.0,99823.0,41.1,2,2,453.0,1,3,1162828,15,15.67,1,2485933.0,46.78,2799659,0,1,0,0,1,0,0,0,1,0,0,0,0,0
44,3,2,1,1,1,2,91318,0.0,1,3714334,39530,43.29,1171217.0,0.0,1128072.0,42.86,4,2,617.0,0,1,1763173,2,11.81,0,3135356.0,65.88499999999999,5477507,1,0,0,0,0,0,0,0,1,0,0,0,1,0
46,3,3,1,2,2,18,133699,0.0,2,1394488,14293,10.69,1500153.0,322828.0,1514542.0,35.85,2,4,675.0,0,0,6368884,20,11.13,1,10438824.0,61.01,7763372,1,0,0,1,0,0,0,0,1,0,1,0,0,0
51,1,3,1,2,1,20,79258,30414.0,0,0,0,0.0,1981822.0,215660.0,2258268.0,6.1,3,2,698.0,0,0,3459829,15,11.62,1,4412008.0,78.42,3459829,0,0,0,0,1,0,0,0,1,0,0,0,0,0
41,1,2,0,3,0,7,78704,0.0,0,0,0,0.0,802118.0,82707.0,870391.0,49.89,2,2,686.0,0,0,617506,10,11.26,0,3135356.0,65.88499999999999,617506,1,0,0,0,1,0,0,0,1,1,0,0,0,0
27,4,1,1,2,2,3,55530,0.0,1,3433813,76977,95.0,242050.0,216659.0,259879.0,74.67,2,2,469.0,0,2,620046,2,15.96,0,3135356.0,65.88499999999999,4053859,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,3,0,1,1,5,5,82999,0.0,1,3972350,44456,53.56,281019.0,0.0,286267.0,47.23,2,1,472.0,0,5,3342791,20,16.98,1,5422427.0,61.65,7315141,0,1,0,1,0,0,0,0,1,0,1,0,0,0
47,3,0,0,3,5,7,38828,0.0,0,0,0,0.0,204055.0,44721.0,115091.0,40.01,2,1,674.0,0,0,293664,5,10.11,1,415524.0,70.67,293664,0,1,0,1,0,0,0,0,0,0,0,0,0,1
33,1,0,0,3,2,3,31133,9664.0,0,0,0,0.0,278759.0,40632.0,129012.0,16.17,4,1,633.0,0,0,2188909,30,13.25,1,2749210.0,79.62,2188909,1,0,0,0,0,1,0,0,1,0,1,0,0,0
26,2,1,0,4,0,0,36161,0.0,2,204823,2514,6.95,725623.0,0.0,425712.0,32.33,3,2,635.0,0,0,417036,3,11.67,1,651247.0,64.04,621859,1,0,0,1,0,0,0,0,1,0,0,0,1,0
34,3,0,1,2,1,11,85209,7911.0,0,0,0,0.0,469571.0,0.0,446851.0,21.12,5,2,688.0,0,0,5465957,25,10.11,1,7810810.0,69.98,5465957,0,1,0,1,0,0,0,0,1,0,1,0,0,0
56,3,0,1,1,14,16,114200,0.0,1,2700904,21765,19.06,832016.0,603928.0,567655.0,25.0,3,2,663.0,0,0,6842886,30,11.54,1,14231950.0,48.08,9543790,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,3,2,1,1,16,24,122822,127597.0,0,0,0,0.0,1589950.0,1322725.0,713643.0,35.07,2,3,672.0,0,0,6344072,15,11.19,1,10427476.0,60.84,6344072,1,0,0,0,1,0,0,0,1,0,0,0,0,0
36,4,1,1,1,1,6,125721,0.0,2,8859275,94751,75.37,762222.0,184462.0,444633.0,65.88,2,5,507.0,0,3,6394611,25,16.73,1,9716313.0,65.81,15253886,1,0,0,0,1,0,0,0,1,0,1,0,0,0
53,0,1,1,1,2,2,33699,0.0,0,0,0,0.0,631619.0,0.0,294047.0,7.51,2,0,692.0,0,0,2274732,30,11.15,1,3437382.0,66.18,2274732,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,3,2,1,1,0,0,45055,0.0,0,0,0,0.0,496622.0,0.0,358178.0,26.38,2,2,634.0,0,0,583350,2,12.57,0,3135356.0,65.88499999999999,583350,1,0,0,1,0,0,0,0,0,0,0,0,1,0
50,3,1,1,1,16,21,155458,0.0,0,0,0,0.0,3341102.0,996990.0,2006409.0,9.13,2,3,696.0,0,0,620603,5,10.83,1,1035176.0,59.95,620603,1,0,0,0,1,0,0,0,1,0,0,0,0,1
34,3,0,1,2,4,4,95358,0.0,2,513926,4748,4.98,2000517.0,0.0,1017460.0,11.81,3,1,674.0,0,0,1779691,3,10.92,0,3135356.0,65.88499999999999,2293617,1,0,0,0,0,0,0,0,1,0,0,0,1,0
62,2,3,0,4,10,13,36697,0.0,0,0,0,0.0,163534.0,25298.0,166007.0,14.5,3,0,652.0,0,0,572275,5,10.84,1,680338.0,84.12,572275,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50,4,0,1,1,1,24,107086,0.0,0,0,0,0.0,1548799.0,0.0,1891698.0,48.21,3,1,686.0,0,0,801496,5,10.7,1,1603116.0,50.0,801496,0,1,0,1,0,0,0,0,1,0,0,0,0,1
31,1,0,1,1,6,7,106409,16036.0,0,0,0,0.0,2212677.0,0.0,1043857.0,17.99,2,2,635.0,0,0,1058825,5,12.83,0,3135356.0,65.88499999999999,1058825,0,1,0,1,0,0,0,0,1,0,0,0,1,0
33,3,0,1,1,11,11,114363,0.0,1,4383256,47059,41.15,1796235.0,594619.0,1248336.0,49.63,2,3,571.0,0,1,880817,7,15.39,1,1260283.0,69.89,5264073,1,0,0,0,0,0,0,0,1,0,0,0,0,1
47,4,0,1,2,12,15,104740,9612.0,0,0,0,0.0,943818.0,112522.0,1189295.0,40.58,3,2,691.0,0,0,677700,3,11.5,0,3135356.0,65.88499999999999,677700,1,0,0,1,0,0,0,0,1,0,0,1,0,0
40,5,1,0,3,6,15,102949,7878.0,0,0,0,0.0,1099554.0,241024.0,1306562.0,21.76,5,2,695.0,0,0,343012,2,11.42,0,3135356.0,65.88499999999999,343012,1,0,0,1,0,0,0,0,1,0,0,1,0,0
32,3,0,0,3,2,5,43646,0.0,1,1341377,15239,34.91,285718.0,105607.0,229649.0,36.27,3,1,590.0,0,0,459614,3,14.0,1,969814.0,47.39,1800991,0,0,0,1,0,0,0,0,1,0,0,0,1,0
34,4,0,1,1,0,9,95466,0.0,0,0,0,0.0,2386204.0,1329983.0,2712761.0,38.68,2,1,675.0,0,0,3622901,15,11.36,1,5626074.0,64.39,3622901,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,4,0,1,2,9,12,120303,0.0,0,0,0,0.0,393541.0,0.0,457491.0,24.18,2,4,633.0,0,0,1905739,5,13.19,1,3223666.0,59.12,1905739,0,1,0,0,1,0,0,0,1,0,0,0,0,1
51,1,3,1,1,3,5,69395,15515.0,0,0,0,0.0,1145686.0,0.0,988829.0,30.69,2,3,676.0,0,0,3790427,20,11.1,1,4552175.0,83.27,3790427,1,0,0,0,1,0,0,0,0,0,1,0,0,0
44,3,0,1,1,1,3,90057,0.0,1,4003037,35346,39.25,1466632.0,0.0,1743048.0,36.32,3,2,626.0,0,0,2381976,15,12.05,1,4242866.0,56.14,6385013,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50,4,1,1,1,12,18,160979,0.0,1,9705554,101341,62.95,468327.0,0.0,558225.0,35.76,2,3,465.0,1,2,7078958,10,16.06,1,12426067.0,56.97,16784512,1,0,0,0,1,0,0,0,1,0,0,0,0,0
29,1,0,0,3,5,5,105790,111768.0,0,0,0,0.0,2512164.0,4298431.0,1825781.0,22.12,5,1,711.0,0,0,6148654,15,9.18,1,7355994.0,83.59,6148654,0,1,0,0,1,0,0,0,1,0,1,0,0,0
36,3,2,0,3,4,4,48552,0.0,0,0,0,0.0,1034449.0,221494.0,1168673.0,40.59,1,1,607.0,1,0,369763,3,12.54,0,3135356.0,65.88499999999999,369763,1,0,0,1,0,0,0,0,1,0,0,1,0,0
37,1,1,1,1,1,6,85054,0.0,0,0,0,0.0,1457590.0,647702.0,666028.0,34.09,2,1,688.0,0,0,1053082,7,11.84,1,2104255.0,50.05,1053082,1,0,0,1,0,0,0,0,1,0,0,0,0,1
49,1,0,1,1,2,19,70821,0.0,2,2057945,22188,31.33,704406.0,209171.0,274590.0,59.23,2,1,640.0,0,0,2996081,30,12.29,1,5655066.0,52.98,5054026,0,1,0,0,0,1,0,0,1,0,1,0,0,0
38,3,1,1,1,1,1,54835,0.0,0,0,0,0.0,460804.0,57236.0,312213.0,14.78,2,2,680.0,0,0,3726562,25,10.9,1,4116394.0,90.53,3726562,1,0,0,1,0,0,0,0,1,0,1,0,0,0
26,2,2,1,1,1,5,57096,19518.0,0,0,0,0.0,898918.0,576218.0,1086584.0,0.0,2,2,682.0,0,0,701062,5,10.3,1,1220656.0,57.43,701062,1,0,0,1,0,0,0,0,1,0,0,0,0,1
28,3,0,1,2,0,2,40608,0.0,0,0,0,0.0,514505.0,0.0,519285.0,15.33,2,0,704.0,0,0,414637,5,10.01,0,3135356.0,65.88499999999999,414637,0,1,0,1,0,0,0,0,1,0,0,0,1,0
64,1,0,0,4,3,25,72933,444560.0,2,4707180,48891,67.04,623527.0,245111.0,442658.0,39.08,2,1,518.0,0,3,793079,5,15.95,0,3135356.0,65.88499999999999,5500259,0,0,1,1,0,0,0,0,1,1,0,0,0,0
42,3,3,1,2,14,19,92533,0.0,1,4881292,54624,59.03,792923.0,611964.0,371407.0,40.25,3,2,590.0,0,1,4129658,15,16.38,1,5609735.0,73.62,9010950,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0,1,1,1,6,6,38068,0.0,0,0,0,0.0,357509.0,110670.0,230439.0,32.85,3,1,610.0,0,0,1101453,5,13.89,1,1433579.0,76.83,1101453,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,1,1,1,1,4,4,47286,0.0,1,2985976,67441,95.0,51436.0,17250.0,47506.0,46.32,2,1,341.0,1,5,588181,5,15.64,1,1098232.0,53.56,3574157,0,0,1,1,0,0,0,0,1,0,0,0,0,1
46,3,0,1,3,14,16,61058,325819.0,0,0,0,0.0,1077746.0,226113.0,991373.0,8.5,2,2,680.0,0,0,2497570,5,10.86,1,3388656.0,73.7,2497570,1,0,0,1,0,0,0,0,1,0,0,0,0,0
34,0,1,0,3,0,2,29880,0.0,2,1070014,12652,42.34,179126.0,0.0,213620.0,43.16,1,0,583.0,0,1,141848,5,15.11,0,3135356.0,65.88499999999999,1211862,1,0,0,0,0,1,0,0,0,0,0,1,0,0
35,4,2,1,1,2,3,134059,0.0,2,10116877,96106,71.69,784023.0,87258.0,286679.0,35.65,2,3,596.0,0,1,982121,10,16.9,1,1606384.0,61.14,11098998,1,0,0,0,1,0,0,0,1,1,0,0,0,0
40,3,1,1,1,11,14,65251,0.0,1,2233459,24549,37.62,898540.0,613808.0,666542.0,53.53,1,3,636.0,0,0,510311,5,11.94,1,974642.0,52.36,2743770,1,0,0,1,0,0,0,0,1,0,0,0,0,1
53,4,1,0,3,14,25,97666,0.0,0,0,0,0.0,2193923.0,601550.0,1084720.0,35.27,2,1,701.0,0,0,4327573,5,9.61,1,4579345.0,94.5,4327573,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1,3,1,1,0,0,51636,20837.0,0,0,0,0.0,365048.0,111479.0,420237.0,26.49,1,0,664.0,0,0,640477,5,10.74,1,967505.0,66.2,640477,1,0,0,1,0,0,0,0,1,0,0,0,0,1
43,4,0,0,3,1,1,64914,6280.0,2,3257035,41963,64.64,421871.0,328396.0,311877.0,29.99,3,1,573.0,0,1,835362,5,14.64,1,983125.0,84.97,4092397,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3,0,0,4,0,2,60905,0.0,0,0,0,0.0,652879.0,95404.0,188443.0,22.33,4,1,648.0,0,0,392216,5,12.73,1,654659.0,59.91,392216,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37,1,1,0,2,1,6,46230,0.0,1,958139,12405,26.83,642343.0,96114.0,294638.0,27.54,3,1,634.0,0,0,550499,3,12.56,1,633861.0,86.85,1508638,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,4,0,0,3,0,0,48919,48890.0,2,1546411,18668,38.16,508107.0,0.0,370312.0,44.48,2,2,579.0,0,2,169575,2,14.02,0,3135356.0,65.88499999999999,1715986,0,1,0,0,1,0,0,0,1,0,0,0,1,0
63,3,2,1,1,1,24,179804,47785.0,0,0,0,0.0,4112795.0,1453556.0,4727228.0,8.42,2,4,708.0,0,0,8726881,30,10.39,1,18022148.0,48.42,8726881,1,0,0,0,1,0,0,0,1,0,1,0,0,0
31,2,0,0,3,2,7,41179,0.0,3,1993233,26664,64.75,442209.0,0.0,146361.0,16.19,3,1,401.0,1,5,138475,3,15.48,0,3135356.0,65.88499999999999,2131708,0,1,0,1,0,0,0,0,1,0,0,0,1,0
32,4,0,1,3,4,5,59567,0.0,0,0,0,0.0,739638.0,0.0,393330.0,24.34,2,1,663.0,0,0,2353027,15,11.77,1,3943638.0,59.67,2353027,0,1,0,1,0,0,0,0,1,0,1,0,0,0
